config_id,noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
100,none,none,none,yz,none,abs,fft,0.015204,30.422856,37.024199,44.025847,46.028127,47.027114,34.160202
101,none,none,none,yz,none,abs,corr,23.515419,35.938557,36.960077,39.439724,40.768210,40.870028,36.257781
102,none,none,none,yz,none,abs,wavelet,10.607684,25.308979,26.951650,28.072643,30.139905,30.837175,25.875624
103,none,none,none,yz,smooth,none,fft,17.018498,37.824732,39.524706,45.029141,46.526733,47.027114,38.855066
104,none,none,none,yz,smooth,none,corr,24.334914,36.152531,37.033530,39.439724,39.630581,39.698075,36.408823
105,none,none,none,yz,smooth,none,wavelet,10.607684,25.290449,26.901050,28.072643,30.139905,30.837175,25.857744
106,none,none,none,yz,smooth,abs,fft,0.015204,30.422856,37.024199,44.025847,46.028127,47.027114,34.160202
107,none,none,none,yz,smooth,abs,corr,23.515419,35.938557,36.960077,39.439724,40.768210,40.870028,36.257781
108,none,none,none,yz,smooth,abs,wavelet,10.607684,25.308979,26.951650,28.072643,30.139905,30.837175,25.875624
109,none,none,none,yz,bandpass,none,fft,17.018498,37.824732,39.524706,45.029141,46.526733,47.027114,38.855066
110,none,none,none,yz,bandpass,none,corr,24.334914,36.152531,37.033530,39.439724,39.630581,39.698075,36.408823
111,none,none,none,yz,bandpass,none,wavelet,10.607684,25.290449,26.901050,28.072643,30.139905,30.837175,25.857744
112,none,none,none,yz,bandpass,abs,fft,0.015204,30.422856,37.024199,44.025847,46.028127,47.027114,34.160202
113,none,none,none,yz,bandpass,abs,corr,23.515419,35.938557,36.960077,39.439724,40.768210,40.870028,36.257781
114,none,none,none,yz,bandpass,abs,wavelet,10.607684,25.308979,26.951650,28.072643,30.139905,30.837175,25.875624
115,none,none,none,yz,wavelet,none,fft,17.018498,37.824732,39.524706,45.029141,46.526733,47.027114,38.855066
116,none,none,none,yz,wavelet,none,corr,24.334914,36.152531,37.033530,39.439724,39.630581,39.698075,36.408823
117,none,none,none,yz,wavelet,none,wavelet,10.607684,25.290449,26.901050,28.072643,30.139905,30.837175,25.857744
118,none,none,none,yz,wavelet,abs,fft,0.015204,30.422856,37.024199,44.025847,46.028127,47.027114,34.160202
119,none,none,none,yz,wavelet,abs,corr,23.515419,35.938557,36.960077,39.439724,40.768210,40.870028,36.257781
120,none,none,none,yz,wavelet,abs,wavelet,10.607684,25.308979,26.951650,28.072643,30.139905,30.837175,25.875624
121,none,none,none,xz,none,none,fft,24.021285,43.826252,43.027240,49.027874,58.029521,61.029901,44.934945
122,none,none,none,xz,none,none,corr,24.550417,35.121384,36.047509,37.673340,39.077280,39.272120,35.356051
123,none,none,none,xz,none,none,wavelet,12.600345,25.481735,26.967110,29.548185,30.100369,30.171271,26.027195
124,none,none,none,xz,none,abs,fft,4.015964,35.624174,38.025847,49.027874,58.029521,61.029901,39.578757
125,none,none,none,xz,none,abs,corr,24.769306,35.992068,37.088717,39.563087,40.059562,40.149819,36.271582
126,none,none,none,xz,none,abs,wavelet,11.225450,26.637596,28.395857,29.548185,32.483091,33.914645,27.280469
127,none,none,none,xz,smooth,none,fft,24.021285,43.826252,43.027240,49.027874,58.029521,61.029901,44.934945
128,none,none,none,xz,smooth,none,corr,24.550417,35.121384,36.047509,37.673340,39.077280,39.272120,35.356051
129,none,none,none,xz,smooth,none,wavelet,12.600345,25.481735,26.967110,29.548185,30.100369,30.171271,26.027195
130,none,none,none,xz,smooth,abs,fft,4.015964,35.624174,38.025847,49.027874,58.029521,61.029901,39.578757
131,none,none,none,xz,smooth,abs,corr,24.769306,35.992068,37.088717,39.563087,40.059562,40.149819,36.271582
132,none,none,none,xz,smooth,abs,wavelet,11.225450,26.637596,28.395857,29.548185,32.483091,33.914645,27.280469
133,none,none,none,xz,bandpass,none,fft,24.021285,43.826252,43.027240,49.027874,58.029521,61.029901,44.934945
134,none,none,none,xz,bandpass,none,corr,24.550417,35.121384,36.047509,37.673340,39.077280,39.272120,35.356051
135,none,none,none,xz,bandpass,none,wavelet,12.600345,25.481735,26.967110,29.548185,30.100369,30.171271,26.027195
136,none,none,none,xz,bandpass,abs,fft,4.015964,35.624174,38.025847,49.027874,58.029521,61.029901,39.578757
137,none,none,none,xz,bandpass,abs,corr,24.769306,35.992068,37.088717,39.563087,40.059562,40.149819,36.271582
138,none,none,none,xz,bandpass,abs,wavelet,11.225450,26.637596,28.395857,29.548185,32.483091,33.914645,27.280469
139,none,none,none,xz,wavelet,none,fft,24.021285,43.826252,43.027240,49.027874,58.029521,61.029901,44.934945
140,none,none,none,xz,wavelet,none,corr,24.550417,35.121384,36.047509,37.673340,39.077280,39.272120,35.356051
141,none,none,none,xz,wavelet,none,wavelet,12.600345,25.481735,26.967110,29.548185,30.100369,30.171271,26.027195
142,none,none,none,xz,wavelet,abs,fft,4.015964,35.624174,38.025847,49.027874,58.029521,61.029901,39.578757
143,none,none,none,xz,wavelet,abs,corr,24.769306,35.992068,37.088717,39.563087,40.059562,40.149819,36.271582
144,none,none,none,xz,wavelet,abs,wavelet,11.225450,26.637596,28.395857,29.548185,32.483091,33.914645,27.280469
145,none,none,none,xyz,none,none,fft,22.686601,41.625695,43.692682,47.360025,48.860531,50.027874,42.309361
146,none,none,none,xyz,none,none,corr,24.496993,35.772986,36.957940,38.169750,38.866110,39.520135,36.001342
147,none,none,none,xyz,none,none,wavelet,11.693510,25.357901,27.147244,29.218894,29.733980,30.090768,25.889105
