noise_removal1,combination,selection,noise_removal2,transformation,core,err_min,err_mean,err_median,err_90prctile,err_max,rmse
bandpass,pca,xyz,none,none,wavelet,"21,900324","53,965588","34,502992","50,478681","53,965588","35,488831"
bandpass,pca,xyz,smooth,none,wavelet,"21,900324","53,965588","34,502992","50,478681","53,965588","35,488831"
bandpass,pca,xyz,bandpass,none,wavelet,"21,900324","53,965588","34,502992","50,478681","53,965588","35,488831"
bandpass,pca,xyz,wavelet,none,wavelet,"21,900324","53,965588","34,502992","50,478681","53,965588","35,488831"
bandpass,ica,x,none,none,wavelet,"22,349537","52,889451","34,533555","51,250807","52,889451","37,46245"
bandpass,ica,x,smooth,none,wavelet,"22,349537","52,889451","34,533555","51,250807","52,889451","37,46245"
bandpass,ica,x,bandpass,none,wavelet,"22,349537","52,889451","34,533555","51,250807","52,889451","37,46245"
bandpass,ica,x,wavelet,none,wavelet,"22,349537","52,889451","34,533555","51,250807","52,889451","37,46245"
bandpass,ica,y,none,none,wavelet,"17,471061","65,650094","34,930644","57,851798","65,650094","37,120996"
bandpass,ica,y,smooth,none,wavelet,"17,471061","65,650094","34,930644","57,851798","65,650094","37,120996"
bandpass,ica,y,bandpass,none,wavelet,"17,471061","65,650094","34,930644","57,851798","65,650094","37,120996"
bandpass,ica,y,wavelet,none,wavelet,"17,471061","65,650094","34,930644","57,851798","65,650094","37,120996"
bandpass,none,yz,none,none,wavelet,"18,071103","53,49909","35,05781","53,231868","53,49909","38,46248"
bandpass,none,yz,smooth,none,wavelet,"18,071103","53,49909","35,05781","53,231868","53,49909","38,46248"
bandpass,none,yz,bandpass,none,wavelet,"18,071103","53,49909","35,05781","53,231868","53,49909","38,46248"
bandpass,none,yz,wavelet,none,wavelet,"18,071103","53,49909","35,05781","53,231868","53,49909","38,46248"
bandpass,pca,y,none,none,fft,"0,99496","62,491706","35,242178","55,842367","62,491706","37,744542"
bandpass,pca,y,smooth,none,fft,"0,99496","62,491706","35,242178","55,842367","62,491706","37,744542"
bandpass,pca,y,bandpass,none,fft,"0,99496","62,491706","35,242178","55,842367","62,491706","37,744542"
bandpass,pca,y,wavelet,none,fft,"0,99496","62,491706","35,242178","55,842367","62,491706","37,744542"
bandpass,ica,yz,none,none,fft,"1,254882","60,241863","35,617152","59,19179","60,241863","38,81648"
bandpass,ica,yz,smooth,none,fft,"1,254882","60,241863","35,617152","59,19179","60,241863","38,81648"
bandpass,ica,yz,bandpass,none,fft,"1,254882","60,241863","35,617152","59,19179","60,241863","38,81648"
bandpass,ica,yz,wavelet,none,fft,"1,254882","60,241863","35,617152","59,19179","60,241863","38,81648"
wavelet,pca,xy,none,none,fft,"3,0042","64,491706","35,618202","56,96733","64,491706","39,184968"
wavelet,pca,xy,smooth,none,fft,"3,0042","64,491706","35,618202","56,96733","64,491706","39,184968"
wavelet,pca,xy,bandpass,none,fft,"3,0042","64,491706","35,618202","56,96733","64,491706","39,184968"
wavelet,pca,xy,wavelet,none,fft,"3,0042","64,491706","35,618202","56,96733","64,491706","39,184968"
bandpass,none,xyz,none,none,wavelet,"19,614693","54,152448","35,675579","53,985376","54,152448","37,881806"
bandpass,none,xyz,smooth,none,wavelet,"19,614693","54,152448","35,675579","53,985376","54,152448","37,881806"
bandpass,none,xyz,bandpass,none,wavelet,"19,614693","54,152448","35,675579","53,985376","54,152448","37,881806"
bandpass,none,xyz,wavelet,none,wavelet,"19,614693","54,152448","35,675579","53,985376","54,152448","37,881806"
none,none,xz,none,none,fft,"5,494645","52,242703","35,992126","50,49263","52,242703","37,972627"
none,none,xz,smooth,none,fft,"5,494645","52,242703","35,992126","50,49263","52,242703","37,972627"
none,none,xz,bandpass,none,fft,"5,494645","52,242703","35,992126","50,49263","52,242703","37,972627"
none,none,xz,wavelet,none,fft,"5,494645","52,242703","35,992126","50,49263","52,242703","37,972627"
none,ica,z,none,none,fft,"0,99496","63,991601","35,992126","52,09263","63,991601","35,58842"
none,ica,z,smooth,none,fft,"0,99496","63,991601","35,992126","52,09263","63,991601","35,58842"
none,ica,z,bandpass,none,fft,"0,99496","63,991601","35,992126","52,09263","63,991601","35,58842"
none,ica,z,wavelet,none,fft,"0,99496","63,991601","35,992126","52,09263","63,991601","35,58842"
none,none,yz,none,abs,fft,"1,245013","56,491916","35,992231","52,992504","56,491916","36,560344"
none,none,yz,smooth,abs,fft,"1,245013","56,491916","35,992231","52,992504","56,491916","36,560344"
none,none,yz,bandpass,abs,fft,"1,245013","56,491916","35,992231","52,992504","56,491916","36,560344"
none,none,yz,wavelet,abs,fft,"1,245013","56,491916","35,992231","52,992504","56,491916","36,560344"
none,none,xyz,none,none,fft,"3,99475","51,992721","35,992895","49,892672","51,992721","35,12018"
none,none,xyz,smooth,none,fft,"3,99475","51,992721","35,992895","49,892672","51,992721","35,12018"
none,none,xyz,bandpass,none,fft,"3,99475","51,992721","35,992895","49,892672","51,992721","35,12018"
none,none,xyz,wavelet,none,fft,"3,99475","51,992721","35,992895","49,892672","51,992721","35,12018"
bandpass,pca,xz,none,none,wavelet,"22,21735","54,629879","36,065788","52,212399","54,629879","36,939148"
bandpass,pca,xz,smooth,none,wavelet,"22,21735","54,629879","36,065788","52,212399","54,629879","36,939148"
bandpass,pca,xz,bandpass,none,wavelet,"22,21735","54,629879","36,065788","52,212399","54,629879","36,939148"
bandpass,pca,xz,wavelet,none,wavelet,"22,21735","54,629879","36,065788","52,212399","54,629879","36,939148"
wavelet,none,yz,none,none,fft,"1,754147","61,491916","36,617047","56,067393","61,491916","37,691179"
wavelet,none,yz,smooth,none,fft,"1,754147","61,491916","36,617047","56,067393","61,491916","37,691179"
wavelet,none,yz,bandpass,none,fft,"1,754147","61,491916","36,617047","56,067393","61,491916","37,691179"
wavelet,none,yz,wavelet,none,fft,"1,754147","61,491916","36,617047","56,067393","61,491916","37,691179"
bandpass,pca,xy,none,none,wavelet,"22,665094","48,835021","36,987043","48,334702","48,835021","36,041661"
bandpass,pca,xy,smooth,none,wavelet,"22,665094","48,835021","36,987043","48,334702","48,835021","36,041661"
bandpass,pca,xy,bandpass,none,wavelet,"22,665094","48,835021","36,987043","48,334702","48,835021","36,041661"
bandpass,pca,xy,wavelet,none,wavelet,"22,665094","48,835021","36,987043","48,334702","48,835021","36,041661"
smooth,ica,z,none,none,fft,"0,99496","60,991601","37,242808","54,342409","60,991601","37,405126"
smooth,ica,z,smooth,none,fft,"0,99496","60,991601","37,242808","54,342409","60,991601","37,405126"
smooth,ica,z,bandpass,none,fft,"0,99496","60,991601","37,242808","54,342409","60,991601","37,405126"
smooth,ica,z,wavelet,none,fft,"0,99496","60,991601","37,242808","54,342409","60,991601","37,405126"
smooth,ica,xz,none,none,fft,"0,99496","60,991601","37,617782","59,067078","60,991601","39,254643"
smooth,ica,xz,smooth,none,fft,"0,99496","60,991601","37,617782","59,067078","60,991601","39,254643"
smooth,ica,xz,bandpass,none,fft,"0,99496","60,991601","37,617782","59,067078","60,991601","39,254643"
smooth,ica,xz,wavelet,none,fft,"0,99496","60,991601","37,617782","59,067078","60,991601","39,254643"
none,none,yz,none,none,fft,"1,744908","52,242703","38,117782","52,067519","52,242703","36,055147"
none,none,yz,smooth,none,fft,"1,744908","52,242703","38,117782","52,067519","52,242703","36,055147"
none,none,yz,bandpass,none,fft,"1,744908","52,242703","38,117782","52,067519","52,242703","36,055147"
none,none,yz,wavelet,none,fft,"1,744908","52,242703","38,117782","52,067519","52,242703","36,055147"
none,ica,z,none,abs,fft,"0,99496","54,992231","38,242073","49,392819","54,992231","35,055206"
none,ica,z,smooth,abs,fft,"0,99496","54,992231","38,242073","49,392819","54,992231","35,055206"
none,ica,z,bandpass,abs,fft,"0,99496","54,992231","38,242073","49,392819","54,992231","35,055206"
none,ica,z,wavelet,abs,fft,"0,99496","54,992231","38,242073","49,392819","54,992231","35,055206"
none,none,x,none,none,fft,"0,99496","55,492336","38,242073","54,441968","55,492336","38,339775"
none,none,x,smooth,none,fft,"0,99496","55,492336","38,242073","54,441968","55,492336","38,339775"
none,none,x,bandpass,none,fft,"0,99496","55,492336","38,242073","54,441968","55,492336","38,339775"
none,none,x,wavelet,none,fft,"0,99496","55,492336","38,242073","54,441968","55,492336","38,339775"
smooth,ica,x,none,none,fft,"0,99496","64,991811","38,242073","63,241737","64,991811","41,911516"
smooth,ica,x,none,abs,fft,"0,99496","64,991811","38,242073","63,241737","64,991811","40,68692"
smooth,ica,x,smooth,none,fft,"0,99496","64,991811","38,242073","63,241737","64,991811","41,911516"
smooth,ica,x,smooth,abs,fft,"0,99496","64,991811","38,242073","63,241737","64,991811","40,68692"
smooth,ica,x,bandpass,none,fft,"0,99496","64,991811","38,242073","63,241737","64,991811","41,911516"
smooth,ica,x,bandpass,abs,fft,"0,99496","64,991811","38,242073","63,241737","64,991811","40,68692"
smooth,ica,x,wavelet,none,fft,"0,99496","64,991811","38,242073","63,241737","64,991811","41,911516"
smooth,ica,x,wavelet,abs,fft,"0,99496","64,991811","38,242073","63,241737","64,991811","40,68692"
wavelet,pca,z,none,none,fft,"0,99601","64,491706","38,242388","60,991706","64,491706","38,955602"
wavelet,pca,z,smooth,none,fft,"0,99601","64,491706","38,242388","60,991706","64,491706","38,955602"
wavelet,pca,z,bandpass,none,fft,"0,99601","64,491706","38,242388","60,991706","64,491706","38,955602"
wavelet,pca,z,wavelet,none,fft,"0,99601","64,491706","38,242388","60,991706","64,491706","38,955602"
smooth,ica,y,none,abs,fft,"6,9937","61,491916","38,243018","60,091769","61,491916","40,61446"
smooth,ica,y,smooth,abs,fft,"6,9937","61,491916","38,243018","60,091769","61,491916","40,61446"
smooth,ica,y,bandpass,abs,fft,"6,9937","61,491916","38,243018","60,091769","61,491916","40,61446"
smooth,ica,y,wavelet,abs,fft,"6,9937","61,491916","38,243018","60,091769","61,491916","40,61446"
smooth,pca,x,none,none,fft,"1,495485","62,991811","38,992231","61,591664","62,991811","41,47826"
smooth,pca,x,smooth,none,fft,"1,495485","62,991811","38,992231","61,591664","62,991811","41,47826"
smooth,pca,x,bandpass,none,fft,"1,495485","62,991811","38,992231","61,591664","62,991811","41,47826"
smooth,pca,x,wavelet,none,fft,"1,495485","62,991811","38,992231","61,591664","62,991811","41,47826"
wavelet,pca,yz,none,none,fft,"7,503885","64,491706","39,367414","57,492294","64,491706","40,211792"
wavelet,pca,yz,smooth,none,fft,"7,503885","64,491706","39,367414","57,492294","64,491706","40,211792"
wavelet,pca,yz,bandpass,none,fft,"7,503885","64,491706","39,367414","57,492294","64,491706","40,211792"
wavelet,pca,yz,wavelet,none,fft,"7,503885","64,491706","39,367414","57,492294","64,491706","40,211792"
bandpass,ica,y,none,none,fft,"0,99496","60,991601","39,992651","58,891895","60,991601","41,839719"
bandpass,ica,y,smooth,none,fft,"0,99496","60,991601","39,992651","58,891895","60,991601","41,839719"
bandpass,ica,y,bandpass,none,fft,"0,99496","60,991601","39,992651","58,891895","60,991601","41,839719"
bandpass,ica,y,wavelet,none,fft,"0,99496","60,991601","39,992651","58,891895","60,991601","41,839719"
none,ica,x,none,none,fft,"0,99496","61,491916","39,992651","55,54243","61,491916","38,593565"
none,ica,x,smooth,none,fft,"0,99496","61,491916","39,992651","55,54243","61,491916","38,593565"
none,ica,x,bandpass,none,fft,"0,99496","61,491916","39,992651","55,54243","61,491916","38,593565"
none,ica,x,wavelet,none,fft,"0,99496","61,491916","39,992651","55,54243","61,491916","38,593565"
bandpass,pca,x,none,none,wavelet,"22,409322","53,069837","40,189396","52,140066","53,069837","39,752817"
bandpass,pca,x,smooth,none,wavelet,"22,409322","53,069837","40,189396","52,140066","53,069837","39,752817"
bandpass,pca,x,bandpass,none,wavelet,"22,409322","53,069837","40,189396","52,140066","53,069837","39,752817"
bandpass,pca,x,wavelet,none,wavelet,"22,409322","53,069837","40,189396","52,140066","53,069837","39,752817"
wavelet,ica,z,none,none,fft,"2,504725","64,491706","40,491916","56,792147","64,491706","39,549252"
wavelet,ica,z,smooth,none,fft,"2,504725","64,491706","40,491916","56,792147","64,491706","39,549252"
wavelet,ica,z,bandpass,none,fft,"2,504725","64,491706","40,491916","56,792147","64,491706","39,549252"
wavelet,ica,z,wavelet,none,fft,"2,504725","64,491706","40,491916","56,792147","64,491706","39,549252"
smooth,pca,y,none,none,fft,"1,99517","55,492336","40,741758","52,69263","55,492336","37,319338"
smooth,pca,y,smooth,none,fft,"1,99517","55,492336","40,741758","52,69263","55,492336","37,319338"
smooth,pca,y,bandpass,none,fft,"1,99517","55,492336","40,741758","52,69263","55,492336","37,319338"
smooth,pca,y,wavelet,none,fft,"1,99517","55,492336","40,741758","52,69263","55,492336","37,319338"
wavelet,ica,x,none,none,fft,"5,503885","64,491706","40,992336","58,892","64,491706","40,502522"
wavelet,ica,x,smooth,none,fft,"5,503885","64,491706","40,992336","58,892","64,491706","40,502522"
wavelet,ica,x,bandpass,none,fft,"5,503885","64,491706","40,992336","58,892","64,491706","40,502522"
wavelet,ica,x,wavelet,none,fft,"5,503885","64,491706","40,992336","58,892","64,491706","40,502522"
bandpass,ica,x,none,none,fft,"0,505775","61,491916","41,992231","59,041842","61,491916","38,746299"
bandpass,ica,x,smooth,none,fft,"0,505775","61,491916","41,992231","59,041842","61,491916","38,746299"
bandpass,ica,x,bandpass,none,fft,"0,505775","61,491916","41,992231","59,041842","61,491916","38,746299"
bandpass,ica,x,wavelet,none,fft,"0,505775","61,491916","41,992231","59,041842","61,491916","38,746299"
none,none,z,none,none,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","41,62911"
none,none,z,none,abs,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","40,286695"
none,none,z,smooth,none,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","41,62911"
none,none,z,smooth,abs,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","40,286695"
none,none,z,bandpass,none,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","41,62911"
none,none,z,bandpass,abs,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","40,286695"
none,none,z,wavelet,none,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","41,62911"
none,none,z,wavelet,abs,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","40,286695"
smooth,none,z,none,none,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","41,62911"
smooth,none,z,none,abs,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","40,255964"
smooth,none,z,smooth,none,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","41,62911"
smooth,none,z,smooth,abs,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","40,255964"
smooth,none,z,bandpass,none,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","41,62911"
smooth,none,z,bandpass,abs,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","40,255964"
smooth,none,z,wavelet,none,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","41,62911"
smooth,none,z,wavelet,abs,fft,"9,99433","60,991601","41,992965","57,841968","60,991601","40,255964"
smooth,ica,y,none,none,fft,"6,9937","61,491916","43,742493","60,091769","61,491916","42,053541"
smooth,ica,y,smooth,none,fft,"6,9937","61,491916","43,742493","60,091769","61,491916","42,053541"
smooth,ica,y,bandpass,none,fft,"6,9937","61,491916","43,742493","60,091769","61,491916","42,053541"
smooth,ica,y,wavelet,none,fft,"6,9937","61,491916","43,742493","60,091769","61,491916","42,053541"
bandpass,pca,x,none,abs,wavelet,"3,362625","65,606842","44,950505","59,722774","65,606842","44,614249"
bandpass,pca,x,smooth,abs,wavelet,"3,362625","65,606842","44,950505","59,722774","65,606842","44,614249"
bandpass,pca,x,bandpass,abs,wavelet,"3,362625","65,606842","44,950505","59,722774","65,606842","44,614249"
bandpass,pca,x,wavelet,abs,wavelet,"3,362625","65,606842","44,950505","59,722774","65,606842","44,614249"
none,pca,y,none,none,fft,"1,99517","55,492336","44,992231","52,69263","55,492336","40,182579"
none,pca,y,smooth,none,fft,"1,99517","55,492336","44,992231","52,69263","55,492336","40,182579"
none,pca,y,bandpass,none,fft,"1,99517","55,492336","44,992231","52,69263","55,492336","40,182579"
none,pca,y,wavelet,none,fft,"1,99517","55,492336","44,992231","52,69263","55,492336","40,182579"
wavelet,pca,y,none,none,fft,"7,503885","64,491706","47,741653","58,892","64,491706","46,610741"
wavelet,pca,y,smooth,none,fft,"7,503885","64,491706","47,741653","58,892","64,491706","46,610741"
wavelet,pca,y,bandpass,none,fft,"7,503885","64,491706","47,741653","58,892","64,491706","46,610741"
wavelet,pca,y,wavelet,none,fft,"7,503885","64,491706","47,741653","58,892","64,491706","46,610741"
wavelet,none,y,none,none,fft,"4,00399","64,491706","47,741863","59,941926","64,491706","43,776346"
wavelet,none,y,smooth,none,fft,"4,00399","64,491706","47,741863","59,941926","64,491706","43,776346"
wavelet,none,y,bandpass,none,fft,"4,00399","64,491706","47,741863","59,941926","64,491706","43,776346"
wavelet,none,y,wavelet,none,fft,"4,00399","64,491706","47,741863","59,941926","64,491706","43,776346"
bandpass,none,z,none,abs,wavelet,"4,203419","65,606842",NaN,"55,277316","65,606842",NaN
bandpass,none,z,smooth,abs,wavelet,"4,203419","65,606842",NaN,"55,277316","65,606842",NaN
bandpass,none,z,bandpass,abs,wavelet,"4,203419","65,606842",NaN,"55,277316","65,606842",NaN
bandpass,none,z,wavelet,abs,wavelet,"4,203419","65,606842",NaN,"55,277316","65,606842",NaN
