noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
wavelet,abs,ica,x,wavelet,none,wavelet,"0,083352","27,18554","4,29133","8,501249","11,035877","27,18554","7,853903"
wavelet,none,none,y,none,abs,wavelet,"0,044412","22,844203","4,314617","7,825842","15,469286","22,844203","8,464672"
wavelet,none,none,y,smooth,abs,wavelet,"0,044412","22,844203","4,314617","7,825842","15,469286","22,844203","8,464672"
wavelet,none,none,y,bandpass,abs,wavelet,"0,044412","22,844203","4,314617","7,825842","15,469286","22,844203","8,464672"
wavelet,none,none,y,wavelet,abs,wavelet,"0,044412","22,844203","4,314617","7,825842","15,469286","22,844203","8,464672"
wavelet,abs,none,y,none,none,wavelet,"0,044412","22,844203","4,314617","7,825842","15,469286","22,844203","8,464672"
wavelet,abs,none,y,none,abs,wavelet,"0,044412","22,844203","4,314617","7,825842","15,469286","22,844203","8,464672"
wavelet,abs,none,y,smooth,none,wavelet,"0,044412","22,844203","4,314617","7,825842","15,469286","22,844203","8,464672"
wavelet,abs,none,y,smooth,abs,wavelet,"0,044412","22,844203","4,314617","7,825842","15,469286","22,844203","8,464672"
wavelet,abs,none,y,bandpass,none,wavelet,"0,044412","22,844203","4,314617","7,825842","15,469286","22,844203","8,464672"
wavelet,abs,none,y,bandpass,abs,wavelet,"0,044412","22,844203","4,314617","7,825842","15,469286","22,844203","8,464672"
wavelet,abs,none,y,wavelet,none,wavelet,"0,044412","22,844203","4,314617","7,825842","15,469286","22,844203","8,464672"
wavelet,abs,none,y,wavelet,abs,wavelet,"0,044412","22,844203","4,314617","7,825842","15,469286","22,844203","8,464672"
wavelet,abs,pca,y,none,abs,wavelet,"0,162495","51,996263","4,350636","9,041237","14,430941","51,996263","11,358238"
wavelet,abs,pca,y,smooth,abs,wavelet,"0,162495","51,996263","4,350636","9,041237","14,430941","51,996263","11,358238"
wavelet,abs,pca,y,bandpass,abs,wavelet,"0,162495","51,996263","4,350636","9,041237","14,430941","51,996263","11,358238"
wavelet,abs,pca,y,wavelet,abs,wavelet,"0,162495","51,996263","4,350636","9,041237","14,430941","51,996263","11,358238"
wavelet,abs,ica,xyz,none,none,wavelet,"0,015989","23,192995","4,361356","7,275694","9,191397","23,192995","6,3402"
wavelet,abs,ica,xyz,smooth,none,wavelet,"0,015989","23,192995","4,361356","7,275694","9,191397","23,192995","6,3402"
wavelet,abs,ica,xyz,bandpass,none,wavelet,"0,015989","23,192995","4,361356","7,275694","9,191397","23,192995","6,3402"
wavelet,abs,ica,xyz,wavelet,none,wavelet,"0,015989","23,192995","4,361356","7,275694","9,191397","23,192995","6,3402"
wavelet,abs,ica,y,none,abs,wavelet,"0,364752","22,35416","4,391363","5,908676","9,856149","22,35416","6,416116"
wavelet,abs,ica,y,smooth,abs,wavelet,"0,364752","22,35416","4,391363","5,908676","9,856149","22,35416","6,416116"
wavelet,abs,ica,y,bandpass,abs,wavelet,"0,364752","22,35416","4,391363","5,908676","9,856149","22,35416","6,416116"
wavelet,abs,ica,y,wavelet,abs,wavelet,"0,364752","22,35416","4,391363","5,908676","9,856149","22,35416","6,416116"
wavelet,none,pca,y,none,abs,wavelet,"0,187336","30,448318","4,392171","7,101812","14,648778","30,448318","8,553557"
wavelet,none,pca,y,smooth,abs,wavelet,"0,187336","30,448318","4,392171","7,101812","14,648778","30,448318","8,553557"
wavelet,none,pca,y,bandpass,abs,wavelet,"0,187336","30,448318","4,392171","7,101812","14,648778","30,448318","8,553557"
wavelet,none,pca,y,wavelet,abs,wavelet,"0,187336","30,448318","4,392171","7,101812","14,648778","30,448318","8,553557"
wavelet,abs,ica,xy,none,none,wavelet,"0,139518","24,76985","4,402412","7,376406","9,412239","24,76985","6,60875"
wavelet,abs,ica,xy,smooth,none,wavelet,"0,139518","24,76985","4,402412","7,376406","9,412239","24,76985","6,60875"
wavelet,abs,ica,xy,bandpass,none,wavelet,"0,139518","24,76985","4,402412","7,376406","9,412239","24,76985","6,60875"
wavelet,abs,ica,xy,wavelet,none,wavelet,"0,139518","24,76985","4,402412","7,376406","9,412239","24,76985","6,60875"
smooth,abs,ica,xz,none,abs,wavelet,"0,036834","34,275934","4,4143","8,879316","18,979398","34,275934","9,985869"
smooth,abs,ica,xz,smooth,abs,wavelet,"0,036834","34,275934","4,4143","8,879316","18,979398","34,275934","9,985869"
smooth,abs,ica,xz,bandpass,abs,wavelet,"0,036834","34,275934","4,4143","8,879316","18,979398","34,275934","9,985869"
smooth,abs,ica,xz,wavelet,abs,wavelet,"0,036834","34,275934","4,4143","8,879316","18,979398","34,275934","9,985869"
wavelet,abs,ica,x,none,none,fft,"0,015204","59,029901","4,484543","28,022299","47,028533","59,029901","22,614253"
wavelet,abs,ica,x,smooth,none,fft,"0,015204","59,029901","4,484543","28,022299","47,028533","59,029901","22,614253"
wavelet,abs,ica,x,bandpass,none,fft,"0,015204","59,029901","4,484543","28,022299","47,028533","59,029901","22,614253"
wavelet,abs,ica,x,wavelet,none,fft,"0,015204","59,029901","4,484543","28,022299","47,028533","59,029901","22,614253"
smooth,abs,ica,z,none,abs,wavelet,"0,032273","49,375666","4,494624","7,79716","17,185436","49,375666","12,282317"
smooth,abs,ica,z,smooth,abs,wavelet,"0,032273","49,375666","4,494624","7,79716","17,185436","49,375666","12,282317"
smooth,abs,ica,z,bandpass,abs,wavelet,"0,032273","49,375666","4,494624","7,79716","17,185436","49,375666","12,282317"
smooth,abs,ica,z,wavelet,abs,wavelet,"0,032273","49,375666","4,494624","7,79716","17,185436","49,375666","12,282317"
wavelet,none,none,y,none,none,wavelet,"0,51325","40,34655","4,5","8,635425","18,293068","40,34655","10,8386"
wavelet,none,none,y,smooth,none,wavelet,"0,51325","40,34655","4,5","8,635425","18,293068","40,34655","10,8386"
wavelet,none,none,y,bandpass,none,wavelet,"0,51325","40,34655","4,5","8,635425","18,293068","40,34655","10,8386"
wavelet,none,none,y,wavelet,none,wavelet,"0,51325","40,34655","4,5","8,635425","18,293068","40,34655","10,8386"
none,none,pca,y,none,none,wavelet,"0,222535","13,346644","4,505485","7,511473","9,04972","13,346644","5,908145"
none,none,pca,y,smooth,none,wavelet,"0,222535","13,346644","4,505485","7,511473","9,04972","13,346644","5,908145"
none,none,pca,y,bandpass,none,wavelet,"0,222535","13,346644","4,505485","7,511473","9,04972","13,346644","5,908145"
none,none,pca,y,wavelet,none,wavelet,"0,222535","13,346644","4,505485","7,511473","9,04972","13,346644","5,908145"
wavelet,abs,ica,yz,none,none,fft,"0,015204","47,028381","4,517738","19,022046","30,622806","47,028381","16,783301"
wavelet,abs,ica,yz,smooth,none,fft,"0,015204","47,028381","4,517738","19,022046","30,622806","47,028381","16,783301"
wavelet,abs,ica,yz,bandpass,none,fft,"0,015204","47,028381","4,517738","19,022046","30,622806","47,028381","16,783301"
wavelet,abs,ica,yz,wavelet,none,fft,"0,015204","47,028381","4,517738","19,022046","30,622806","47,028381","16,783301"
wavelet,none,ica,xy,none,abs,wavelet,"0,077304","23,015003","4,518203","7,797626","11,444729","23,015003","7,318477"
wavelet,none,ica,xy,smooth,abs,wavelet,"0,077304","23,015003","4,518203","7,797626","11,444729","23,015003","7,318477"
wavelet,none,ica,xy,bandpass,abs,wavelet,"0,077304","23,015003","4,518203","7,797626","11,444729","23,015003","7,318477"
wavelet,none,ica,xy,wavelet,abs,wavelet,"0,077304","23,015003","4,518203","7,797626","11,444729","23,015003","7,318477"
wavelet,none,ica,z,none,none,wavelet,"0,083352","28,55472","4,524182","7,363218","9,32089","28,55472","7,465693"
wavelet,none,ica,z,smooth,none,wavelet,"0,083352","28,55472","4,524182","7,363218","9,32089","28,55472","7,465693"
wavelet,none,ica,z,bandpass,none,wavelet,"0,083352","28,55472","4,524182","7,363218","9,32089","28,55472","7,465693"
wavelet,none,ica,z,wavelet,none,wavelet,"0,083352","28,55472","4,524182","7,363218","9,32089","28,55472","7,465693"
bandpass,none,pca,z,none,none,corr,"0,015586","26,437985","4,556715","8,703738","12,84542","26,437985","7,937243"
bandpass,none,pca,z,smooth,none,corr,"0,015586","26,437985","4,556715","8,703738","12,84542","26,437985","7,937243"
bandpass,none,pca,z,bandpass,none,corr,"0,015586","26,437985","4,556715","8,703738","12,84542","26,437985","7,937243"
bandpass,none,pca,z,wavelet,none,corr,"0,015586","26,437985","4,556715","8,703738","12,84542","26,437985","7,937243"
none,none,none,x,none,none,wavelet,"0,222535","16,931143","4,592067","6,632439","10,286798","16,931143","6,33131"
none,none,none,x,smooth,none,wavelet,"0,222535","16,931143","4,592067","6,632439","10,286798","16,931143","6,33131"
none,none,none,x,bandpass,none,wavelet,"0,222535","16,931143","4,592067","6,632439","10,286798","16,931143","6,33131"
none,none,none,x,wavelet,none,wavelet,"0,222535","16,931143","4,592067","6,632439","10,286798","16,931143","6,33131"
bandpass,none,ica,xz,none,none,corr,"0,114568","28,357426","4,598553","7,12734","15,050819","28,357426","8,223943"
bandpass,none,ica,xz,smooth,none,corr,"0,114568","28,357426","4,598553","7,12734","15,050819","28,357426","8,223943"
bandpass,none,ica,xz,bandpass,none,corr,"0,114568","28,357426","4,598553","7,12734","15,050819","28,357426","8,223943"
bandpass,none,ica,xz,wavelet,none,corr,"0,114568","28,357426","4,598553","7,12734","15,050819","28,357426","8,223943"
wavelet,none,ica,xyz,none,none,wavelet,"0,191319","24,861575","4,607326","7,685101","9,502677","24,861575","7,132933"
wavelet,none,ica,xyz,smooth,none,wavelet,"0,191319","24,861575","4,607326","7,685101","9,502677","24,861575","7,132933"
wavelet,none,ica,xyz,bandpass,none,wavelet,"0,191319","24,861575","4,607326","7,685101","9,502677","24,861575","7,132933"
wavelet,none,ica,xyz,wavelet,none,wavelet,"0,191319","24,861575","4,607326","7,685101","9,502677","24,861575","7,132933"
wavelet,none,ica,xyz,none,abs,wavelet,"0,206804","25,766016","4,607326","7,685101","9,468255","25,766016","7,205132"
wavelet,none,ica,xyz,smooth,abs,wavelet,"0,206804","25,766016","4,607326","7,685101","9,468255","25,766016","7,205132"
wavelet,none,ica,xyz,bandpass,abs,wavelet,"0,206804","25,766016","4,607326","7,685101","9,468255","25,766016","7,205132"
wavelet,none,ica,xyz,wavelet,abs,wavelet,"0,206804","25,766016","4,607326","7,685101","9,468255","25,766016","7,205132"
wavelet,abs,pca,yz,none,abs,wavelet,"0,447474","25,988644","4,640229","7,901647","11,480363","25,988644","8,006061"
wavelet,abs,pca,yz,smooth,abs,wavelet,"0,447474","25,988644","4,640229","7,901647","11,480363","25,988644","8,006061"
wavelet,abs,pca,yz,bandpass,abs,wavelet,"0,447474","25,988644","4,640229","7,901647","11,480363","25,988644","8,006061"
wavelet,abs,pca,yz,wavelet,abs,wavelet,"0,447474","25,988644","4,640229","7,901647","11,480363","25,988644","8,006061"
wavelet,abs,ica,x,none,abs,wavelet,"0,129808","29,318444","4,649068","9,592211","12,188005","29,318444","8,390048"
wavelet,abs,ica,x,smooth,abs,wavelet,"0,129808","29,318444","4,649068","9,592211","12,188005","29,318444","8,390048"
wavelet,abs,ica,x,bandpass,abs,wavelet,"0,129808","29,318444","4,649068","9,592211","12,188005","29,318444","8,390048"
wavelet,abs,ica,x,wavelet,abs,wavelet,"0,129808","29,318444","4,649068","9,592211","12,188005","29,318444","8,390048"
wavelet,none,ica,xy,none,none,wavelet,"0,066724","23,015003","4,668315","7,797626","10,269445","23,015003","7,174393"
wavelet,none,ica,xy,smooth,none,wavelet,"0,066724","23,015003","4,668315","7,797626","10,269445","23,015003","7,174393"
wavelet,none,ica,xy,bandpass,none,wavelet,"0,066724","23,015003","4,668315","7,797626","10,269445","23,015003","7,174393"
wavelet,none,ica,xy,wavelet,none,wavelet,"0,066724","23,015003","4,668315","7,797626","10,269445","23,015003","7,174393"
wavelet,abs,ica,xyz,none,abs,wavelet,"0,015989","23,903964","4,683254","7,613282","8,785735","23,903964","6,656839"
wavelet,abs,ica,xyz,smooth,abs,wavelet,"0,015989","23,903964","4,683254","7,613282","8,785735","23,903964","6,656839"
wavelet,abs,ica,xyz,bandpass,abs,wavelet,"0,015989","23,903964","4,683254","7,613282","8,785735","23,903964","6,656839"
wavelet,abs,ica,xyz,wavelet,abs,wavelet,"0,015989","23,903964","4,683254","7,613282","8,785735","23,903964","6,656839"
wavelet,none,ica,xz,none,none,wavelet,"0,042166","23,679016","4,692748","7,363218","9,414353","23,679016","6,995504"
wavelet,none,ica,xz,smooth,none,wavelet,"0,042166","23,679016","4,692748","7,363218","9,414353","23,679016","6,995504"
wavelet,none,ica,xz,bandpass,none,wavelet,"0,042166","23,679016","4,692748","7,363218","9,414353","23,679016","6,995504"
wavelet,none,ica,xz,wavelet,none,wavelet,"0,042166","23,679016","4,692748","7,363218","9,414353","23,679016","6,995504"
wavelet,none,ica,z,none,abs,wavelet,"0,129808","31,268041","4,732758","7,363218","9,32089","31,268041","7,785425"
wavelet,none,ica,z,smooth,abs,wavelet,"0,129808","31,268041","4,732758","7,363218","9,32089","31,268041","7,785425"
wavelet,none,ica,z,bandpass,abs,wavelet,"0,129808","31,268041","4,732758","7,363218","9,32089","31,268041","7,785425"
wavelet,none,ica,z,wavelet,abs,wavelet,"0,129808","31,268041","4,732758","7,363218","9,32089","31,268041","7,785425"
bandpass,none,none,xz,none,none,corr,"0,010341","21,116335","4,733387","7,756704","14,156241","21,116335","7,997025"
bandpass,none,none,xz,smooth,none,corr,"0,010341","21,116335","4,733387","7,756704","14,156241","21,116335","7,997025"
bandpass,none,none,xz,bandpass,none,corr,"0,010341","21,116335","4,733387","7,756704","14,156241","21,116335","7,997025"
bandpass,none,none,xz,wavelet,none,corr,"0,010341","21,116335","4,733387","7,756704","14,156241","21,116335","7,997025"
smooth,abs,ica,x,none,abs,wavelet,"0,036834","28,881231","4,752736","7,009746","18,451513","28,881231","10,180268"
smooth,abs,ica,x,smooth,abs,wavelet,"0,036834","28,881231","4,752736","7,009746","18,451513","28,881231","10,180268"
smooth,abs,ica,x,bandpass,abs,wavelet,"0,036834","28,881231","4,752736","7,009746","18,451513","28,881231","10,180268"
smooth,abs,ica,x,wavelet,abs,wavelet,"0,036834","28,881231","4,752736","7,009746","18,451513","28,881231","10,180268"
smooth,abs,ica,xz,none,none,wavelet,"0,036834","35,886539","4,766163","8,879316","18,597121","35,886539","10,478681"
smooth,abs,ica,xz,smooth,none,wavelet,"0,036834","35,886539","4,766163","8,879316","18,597121","35,886539","10,478681"
smooth,abs,ica,xz,bandpass,none,wavelet,"0,036834","35,886539","4,766163","8,879316","18,597121","35,886539","10,478681"
smooth,abs,ica,xz,wavelet,none,wavelet,"0,036834","35,886539","4,766163","8,879316","18,597121","35,886539","10,478681"
wavelet,none,ica,xz,none,abs,wavelet,"0,077304","25,035676","4,768425","7,363218","9,414353","25,035676","7,137489"
wavelet,none,ica,xz,smooth,abs,wavelet,"0,077304","25,035676","4,768425","7,363218","9,414353","25,035676","7,137489"
wavelet,none,ica,xz,bandpass,abs,wavelet,"0,077304","25,035676","4,768425","7,363218","9,414353","25,035676","7,137489"
wavelet,none,ica,xz,wavelet,abs,wavelet,"0,077304","25,035676","4,768425","7,363218","9,414353","25,035676","7,137489"
bandpass,none,none,x,none,none,corr,"0,030278","21,193555","4,768549","7,85688","14,45215","21,193555","8,006071"
bandpass,none,none,x,smooth,none,corr,"0,030278","21,193555","4,768549","7,85688","14,45215","21,193555","8,006071"
bandpass,none,none,x,bandpass,none,corr,"0,030278","21,193555","4,768549","7,85688","14,45215","21,193555","8,006071"
bandpass,none,none,x,wavelet,none,corr,"0,030278","21,193555","4,768549","7,85688","14,45215","21,193555","8,006071"
wavelet,abs,pca,z,none,abs,wavelet,"0,297783","25,039834","4,770635","10,196688","12,881808","25,039834","8,302073"
wavelet,abs,pca,z,smooth,abs,wavelet,"0,297783","25,039834","4,770635","10,196688","12,881808","25,039834","8,302073"
wavelet,abs,pca,z,bandpass,abs,wavelet,"0,297783","25,039834","4,770635","10,196688","12,881808","25,039834","8,302073"
wavelet,abs,pca,z,wavelet,abs,wavelet,"0,297783","25,039834","4,770635","10,196688","12,881808","25,039834","8,302073"
smooth,none,pca,z,none,none,wavelet,"0,086358","35,521287","4,782706","7,956126","20,254293","35,521287","11,133124"
smooth,none,pca,z,smooth,none,wavelet,"0,086358","35,521287","4,782706","7,956126","20,254293","35,521287","11,133124"
smooth,none,pca,z,bandpass,none,wavelet,"0,086358","35,521287","4,782706","7,956126","20,254293","35,521287","11,133124"
smooth,none,pca,z,wavelet,none,wavelet,"0,086358","35,521287","4,782706","7,956126","20,254293","35,521287","11,133124"
smooth,abs,ica,z,none,none,wavelet,"0,032273","43,950281","4,818484","7,905426","19,17423","43,950281","12,106041"
smooth,abs,ica,z,smooth,none,wavelet,"0,032273","43,950281","4,818484","7,905426","19,17423","43,950281","12,106041"
smooth,abs,ica,z,bandpass,none,wavelet,"0,032273","43,950281","4,818484","7,905426","19,17423","43,950281","12,106041"
smooth,abs,ica,z,wavelet,none,wavelet,"0,032273","43,950281","4,818484","7,905426","19,17423","43,950281","12,106041"
wavelet,abs,pca,y,none,none,wavelet,"0,129808","31,719209","4,856933","9,877439","15,04792","31,719209","9,85205"
wavelet,abs,pca,y,smooth,none,wavelet,"0,129808","31,719209","4,856933","9,877439","15,04792","31,719209","9,85205"
wavelet,abs,pca,y,bandpass,none,wavelet,"0,129808","31,719209","4,856933","9,877439","15,04792","31,719209","9,85205"
wavelet,abs,pca,y,wavelet,none,wavelet,"0,129808","31,719209","4,856933","9,877439","15,04792","31,719209","9,85205"
wavelet,abs,ica,xz,none,none,wavelet,"0,010026","23,612413","4,863138","8,25932","9,619802","23,612413","6,872917"
wavelet,abs,ica,xz,smooth,none,wavelet,"0,010026","23,612413","4,863138","8,25932","9,619802","23,612413","6,872917"
wavelet,abs,ica,xz,bandpass,none,wavelet,"0,010026","23,612413","4,863138","8,25932","9,619802","23,612413","6,872917"
wavelet,abs,ica,xz,wavelet,none,wavelet,"0,010026","23,612413","4,863138","8,25932","9,619802","23,612413","6,872917"
