noise_removal1,combination,selection,noise_removal2,transformation,core,err_min,err_mean,err_median,err_90prctile,err_max
wavelet,none,z,bandpass,abs,fft,5.495695,52.992651,12.753937,40.392651,52.992651
wavelet,none,z,bandpass,abs,corr,0.360060,24.139427,11.025032,24.006874,24.139427
wavelet,none,z,bandpass,abs,wavelet,0.001118,62.031976,NaN,59.222529,62.031976
wavelet,none,z,wavelet,none,fft,5.495695,52.992651,12.753937,43.542430,52.992651
wavelet,none,z,wavelet,none,corr,0.809887,24.139427,11.025032,24.006874,24.139427
wavelet,none,z,wavelet,none,wavelet,0.001118,62.031976,NaN,59.222529,62.031976
wavelet,none,z,wavelet,abs,fft,5.495695,52.992651,12.753937,40.392651,52.992651
wavelet,none,z,wavelet,abs,corr,0.360060,24.139427,11.025032,24.006874,24.139427
wavelet,none,z,wavelet,abs,wavelet,0.001118,62.031976,NaN,59.222529,62.031976
wavelet,none,xy,none,none,fft,2.003990,52.992651,10.129121,42.492504,52.992651
wavelet,none,xy,none,none,corr,3.685077,24.833060,11.554453,24.251049,24.833060
wavelet,none,xy,none,none,wavelet,37.328299,66.156420,NaN,66.156420,66.156420
wavelet,none,xy,none,abs,fft,2.003990,37.993700,7.379278,28.550976,37.993700
wavelet,none,xy,none,abs,corr,3.685077,28.156245,11.554453,25.248005,28.156245
wavelet,none,xy,none,abs,wavelet,17.308304,66.156420,NaN,66.156420,66.156420
wavelet,none,xy,smooth,none,fft,2.003990,52.992651,10.129121,42.492504,52.992651
wavelet,none,xy,smooth,none,corr,3.685077,24.833060,11.554453,24.251049,24.833060
wavelet,none,xy,smooth,none,wavelet,37.328299,66.156420,NaN,66.156420,66.156420
wavelet,none,xy,smooth,abs,fft,2.003990,37.993700,7.379278,28.550976,37.993700
wavelet,none,xy,smooth,abs,corr,3.685077,28.156245,11.554453,25.248005,28.156245
wavelet,none,xy,smooth,abs,wavelet,17.308304,66.156420,NaN,66.156420,66.156420
wavelet,none,xy,bandpass,none,fft,2.003990,52.992651,10.129121,42.492504,52.992651
wavelet,none,xy,bandpass,none,corr,3.685077,24.833060,11.554453,24.251049,24.833060
wavelet,none,xy,bandpass,none,wavelet,37.328299,66.156420,NaN,66.156420,66.156420
wavelet,none,xy,bandpass,abs,fft,2.003990,37.993700,7.379278,28.550976,37.993700
wavelet,none,xy,bandpass,abs,corr,3.685077,28.156245,11.554453,25.248005,28.156245
wavelet,none,xy,bandpass,abs,wavelet,17.308304,66.156420,NaN,66.156420,66.156420
wavelet,none,xy,wavelet,none,fft,2.003990,52.992651,10.129121,42.492504,52.992651
wavelet,none,xy,wavelet,none,corr,3.685077,24.833060,11.554453,24.251049,24.833060
wavelet,none,xy,wavelet,none,wavelet,37.328299,66.156420,NaN,66.156420,66.156420
wavelet,none,xy,wavelet,abs,fft,2.003990,37.993700,7.379278,28.550976,37.993700
wavelet,none,xy,wavelet,abs,corr,3.685077,28.156245,11.554453,25.248005,28.156245
wavelet,none,xy,wavelet,abs,wavelet,17.308304,66.156420,NaN,66.156420,66.156420
wavelet,none,yz,none,none,fft,2.494015,52.242703,11.629016,46.467225,52.242703
wavelet,none,yz,none,none,corr,1.716295,24.597305,8.084972,22.800450,24.597305
wavelet,none,yz,none,none,wavelet,26.389599,64.409085,NaN,62.907614,64.409085
wavelet,none,yz,none,abs,fft,2.494015,52.242703,10.874134,25.475604,52.242703
wavelet,none,yz,none,abs,corr,1.716295,26.975503,8.084972,23.513909,26.975503
wavelet,none,yz,none,abs,wavelet,26.389599,64.409085,NaN,63.174724,64.409085
wavelet,none,yz,smooth,none,fft,2.494015,52.242703,11.629016,46.467225,52.242703
wavelet,none,yz,smooth,none,corr,1.716295,24.597305,8.084972,22.800450,24.597305
wavelet,none,yz,smooth,none,wavelet,26.389599,64.409085,NaN,62.907614,64.409085
wavelet,none,yz,smooth,abs,fft,2.494015,52.242703,10.874134,25.475604,52.242703
wavelet,none,yz,smooth,abs,corr,1.716295,26.975503,8.084972,23.513909,26.975503
wavelet,none,yz,smooth,abs,wavelet,26.389599,64.409085,NaN,63.174724,64.409085
wavelet,none,yz,bandpass,none,fft,2.494015,52.242703,11.629016,46.467225,52.242703
wavelet,none,yz,bandpass,none,corr,1.716295,24.597305,8.084972,22.800450,24.597305
wavelet,none,yz,bandpass,none,wavelet,26.389599,64.409085,NaN,62.907614,64.409085
wavelet,none,yz,bandpass,abs,fft,2.494015,52.242703,10.874134,25.475604,52.242703
wavelet,none,yz,bandpass,abs,corr,1.716295,26.975503,8.084972,23.513909,26.975503
wavelet,none,yz,bandpass,abs,wavelet,26.389599,64.409085,NaN,63.174724,64.409085
wavelet,none,yz,wavelet,none,fft,2.494015,52.242703,11.629016,46.467225,52.242703
wavelet,none,yz,wavelet,none,corr,1.716295,24.597305,8.084972,22.800450,24.597305
wavelet,none,yz,wavelet,none,wavelet,26.389599,64.409085,NaN,62.907614,64.409085
wavelet,none,yz,wavelet,abs,fft,2.494015,52.242703,10.874134,25.475604,52.242703
wavelet,none,yz,wavelet,abs,corr,1.716295,26.975503,8.084972,23.513909,26.975503
wavelet,none,yz,wavelet,abs,wavelet,26.389599,64.409085,NaN,63.174724,64.409085
wavelet,none,xz,none,none,fft,2.494015,53.742598,9.879173,39.567708,53.742598
wavelet,none,xz,none,none,corr,0.963640,25.921313,7.439662,24.839021,25.921313
wavelet,none,xz,none,none,wavelet,13.726293,63.779312,NaN,63.779312,63.779312
wavelet,none,xz,none,abs,fft,2.494015,38.743648,9.879173,24.568758,38.743648
wavelet,none,xz,none,abs,corr,0.963640,25.921313,7.439662,25.500512,25.921313
wavelet,none,xz,none,abs,wavelet,6.341764,63.779312,NaN,63.779312,63.779312
wavelet,none,xz,smooth,none,fft,2.494015,53.742598,9.879173,39.567708,53.742598
wavelet,none,xz,smooth,none,corr,0.963640,25.921313,7.439662,24.839021,25.921313
wavelet,none,xz,smooth,none,wavelet,13.726293,63.779312,NaN,63.779312,63.779312
wavelet,none,xz,smooth,abs,fft,2.494015,38.743648,9.879173,24.568758,38.743648
wavelet,none,xz,smooth,abs,corr,0.963640,25.921313,7.439662,25.500512,25.921313
wavelet,none,xz,smooth,abs,wavelet,6.341764,63.779312,NaN,63.779312,63.779312
wavelet,none,xz,bandpass,none,fft,2.494015,53.742598,9.879173,39.567708,53.742598
wavelet,none,xz,bandpass,none,corr,0.963640,25.921313,7.439662,24.839021,25.921313
wavelet,none,xz,bandpass,none,wavelet,13.726293,63.779312,NaN,63.779312,63.779312
wavelet,none,xz,bandpass,abs,fft,2.494015,38.743648,9.879173,24.568758,38.743648
wavelet,none,xz,bandpass,abs,corr,0.963640,25.921313,7.439662,25.500512,25.921313
wavelet,none,xz,bandpass,abs,wavelet,6.341764,63.779312,NaN,63.779312,63.779312
wavelet,none,xz,wavelet,none,fft,2.494015,53.742598,9.879173,39.567708,53.742598
wavelet,none,xz,wavelet,none,corr,0.963640,25.921313,7.439662,24.839021,25.921313
wavelet,none,xz,wavelet,none,wavelet,13.726293,63.779312,NaN,63.779312,63.779312
wavelet,none,xz,wavelet,abs,fft,2.494015,38.743648,9.879173,24.568758,38.743648
wavelet,none,xz,wavelet,abs,corr,0.963640,25.921313,7.439662,25.500512,25.921313
wavelet,none,xz,wavelet,abs,wavelet,6.341764,63.779312,NaN,63.779312,63.779312
wavelet,none,xyz,none,none,fft,4.495905,52.992651,8.999650,42.842479,52.992651
wavelet,none,xyz,none,none,corr,1.240395,24.601849,8.488451,24.169657,24.601849
wavelet,none,xyz,none,none,wavelet,30.026552,64.781606,NaN,64.781606,64.781606
wavelet,none,xyz,none,abs,fft,3.495835,42.993350,7.994925,23.050773,42.993350
wavelet,none,xyz,none,abs,corr,1.240395,26.817306,8.488451,24.834295,26.817306
wavelet,none,xyz,none,abs,wavelet,16.679889,64.781606,NaN,64.781606,64.781606
wavelet,none,xyz,smooth,none,fft,4.495905,52.992651,8.999650,42.842479,52.992651
wavelet,none,xyz,smooth,none,corr,1.240395,24.601849,8.488451,24.169657,24.601849
wavelet,none,xyz,smooth,none,wavelet,30.026552,64.781606,NaN,64.781606,64.781606
wavelet,none,xyz,smooth,abs,fft,3.495835,42.993350,7.994925,23.050773,42.993350
wavelet,none,xyz,smooth,abs,corr,1.240395,26.817306,8.488451,24.834295,26.817306
wavelet,none,xyz,smooth,abs,wavelet,16.679889,64.781606,NaN,64.781606,64.781606
wavelet,none,xyz,bandpass,none,fft,4.495905,52.992651,8.999650,42.842479,52.992651
wavelet,none,xyz,bandpass,none,corr,1.240395,24.601849,8.488451,24.169657,24.601849
wavelet,none,xyz,bandpass,none,wavelet,30.026552,64.781606,NaN,64.781606,64.781606
wavelet,none,xyz,bandpass,abs,fft,3.495835,42.993350,7.994925,23.050773,42.993350
wavelet,none,xyz,bandpass,abs,corr,1.240395,26.817306,8.488451,24.834295,26.817306
wavelet,none,xyz,bandpass,abs,wavelet,16.679889,64.781606,NaN,64.781606,64.781606
wavelet,none,xyz,wavelet,none,fft,4.495905,52.992651,8.999650,42.842479,52.992651
wavelet,none,xyz,wavelet,none,corr,1.240395,24.601849,8.488451,24.169657,24.601849
wavelet,none,xyz,wavelet,none,wavelet,30.026552,64.781606,NaN,64.781606,64.781606
wavelet,none,xyz,wavelet,abs,fft,3.495835,42.993350,7.994925,23.050773,42.993350
wavelet,none,xyz,wavelet,abs,corr,1.240395,26.817306,8.488451,24.834295,26.817306
wavelet,none,xyz,wavelet,abs,wavelet,16.679889,64.781606,NaN,64.781606,64.781606
wavelet,pca,x,none,none,fft,1.496115,52.992651,12.753937,46.692210,52.992651
wavelet,pca,x,none,none,corr,1.075685,27.691354,7.801225,25.166996,27.691354
wavelet,pca,x,none,none,wavelet,1.551484,62.014192,NaN,59.211858,62.014192
wavelet,pca,x,none,abs,fft,0.995800,23.492546,8.499790,21.044236,23.492546
wavelet,pca,x,none,abs,corr,0.455093,23.492219,8.807572,22.879312,23.492219
wavelet,pca,x,none,abs,wavelet,4.581452,55.161423,NaN,53.463805,55.161423
wavelet,pca,x,smooth,none,fft,1.496115,52.992651,12.753937,46.692210,52.992651
wavelet,pca,x,smooth,none,corr,1.075685,27.691354,7.801225,25.166996,27.691354
wavelet,pca,x,smooth,none,wavelet,1.551484,62.014192,NaN,59.211858,62.014192
wavelet,pca,x,smooth,abs,fft,0.995800,23.492546,8.499790,21.044236,23.492546
wavelet,pca,x,smooth,abs,corr,0.455093,23.492219,8.807572,22.879312,23.492219
wavelet,pca,x,smooth,abs,wavelet,4.581452,55.161423,NaN,53.463805,55.161423
wavelet,pca,x,bandpass,none,fft,1.496115,52.992651,12.753937,46.692210,52.992651
wavelet,pca,x,bandpass,none,corr,1.075685,27.691354,7.801225,25.166996,27.691354
wavelet,pca,x,bandpass,none,wavelet,1.551484,62.014192,NaN,59.211858,62.014192
wavelet,pca,x,bandpass,abs,fft,0.995800,23.492546,8.499790,21.044236,23.492546
wavelet,pca,x,bandpass,abs,corr,0.455093,23.492219,8.807572,22.879312,23.492219
wavelet,pca,x,bandpass,abs,wavelet,4.581452,55.161423,NaN,53.463805,55.161423
wavelet,pca,x,wavelet,none,fft,1.496115,52.992651,12.753937,46.692210,52.992651
wavelet,pca,x,wavelet,none,corr,1.075685,27.691354,7.801225,25.166996,27.691354
wavelet,pca,x,wavelet,none,wavelet,1.551484,62.014192,NaN,59.211858,62.014192
wavelet,pca,x,wavelet,abs,fft,0.995800,23.492546,8.499790,21.044236,23.492546
wavelet,pca,x,wavelet,abs,corr,0.455093,23.492219,8.807572,22.879312,23.492219
wavelet,pca,x,wavelet,abs,wavelet,4.581452,55.161423,NaN,53.463805,55.161423
wavelet,pca,y,none,none,fft,1.496115,54.492546,9.504200,40.842619,54.492546
wavelet,pca,y,none,none,corr,1.152262,25.065947,12.261160,23.690276,25.065947
wavelet,pca,y,none,none,wavelet,31.420642,65.619287,NaN,65.619287,65.619287
wavelet,pca,y,none,abs,fft,1.995170,52.992651,7.999160,35.150514,52.992651
wavelet,pca,y,none,abs,corr,4.537758,24.327332,11.454003,22.980128,24.327332
wavelet,pca,y,none,abs,wavelet,12.400266,57.399369,NaN,56.203326,57.399369
wavelet,pca,y,smooth,none,fft,1.496115,54.492546,9.504200,40.842619,54.492546
wavelet,pca,y,smooth,none,corr,1.152262,25.065947,12.261160,23.690276,25.065947
wavelet,pca,y,smooth,none,wavelet,31.420642,65.619287,NaN,65.619287,65.619287
wavelet,pca,y,smooth,abs,fft,1.995170,52.992651,7.999160,35.150514,52.992651
wavelet,pca,y,smooth,abs,corr,4.537758,24.327332,11.454003,22.980128,24.327332
wavelet,pca,y,smooth,abs,wavelet,12.400266,57.399369,NaN,56.203326,57.399369
wavelet,pca,y,bandpass,none,fft,1.496115,54.492546,9.504200,40.842619,54.492546
wavelet,pca,y,bandpass,none,corr,1.152262,25.065947,12.261160,23.690276,25.065947
wavelet,pca,y,bandpass,none,wavelet,31.420642,65.619287,NaN,65.619287,65.619287
wavelet,pca,y,bandpass,abs,fft,1.995170,52.992651,7.999160,35.150514,52.992651
wavelet,pca,y,bandpass,abs,corr,4.537758,24.327332,11.454003,22.980128,24.327332
wavelet,pca,y,bandpass,abs,wavelet,12.400266,57.399369,NaN,56.203326,57.399369
wavelet,pca,y,wavelet,none,fft,1.496115,54.492546,9.504200,40.842619,54.492546
wavelet,pca,y,wavelet,none,corr,1.152262,25.065947,12.261160,23.690276,25.065947
wavelet,pca,y,wavelet,none,wavelet,31.420642,65.619287,NaN,65.619287,65.619287
wavelet,pca,y,wavelet,abs,fft,1.995170,52.992651,7.999160,35.150514,52.992651
wavelet,pca,y,wavelet,abs,corr,4.537758,24.327332,11.454003,22.980128,24.327332
wavelet,pca,y,wavelet,abs,wavelet,12.400266,57.399369,NaN,56.203326,57.399369
wavelet,pca,z,none,none,fft,0.503885,59.491706,13.249423,53.892441,59.491706
wavelet,pca,z,none,none,corr,0.918912,25.509562,12.023870,24.553077,25.509562
wavelet,pca,z,none,none,wavelet,3.219884,58.695218,NaN,56.988845,58.695218
wavelet,pca,z,none,abs,fft,0.995800,47.992231,6.994855,35.042745,47.992231
wavelet,pca,z,none,abs,corr,2.085435,26.262548,12.612637,24.217420,26.262548
wavelet,pca,z,none,abs,wavelet,4.564670,57.384976,NaN,53.711711,57.384976
wavelet,pca,z,smooth,none,fft,0.503885,59.491706,13.249423,53.892441,59.491706
wavelet,pca,z,smooth,none,corr,0.918912,25.509562,12.023870,24.553077,25.509562
wavelet,pca,z,smooth,none,wavelet,3.219884,58.695218,NaN,56.988845,58.695218
wavelet,pca,z,smooth,abs,fft,0.995800,47.992231,6.994855,35.042745,47.992231
wavelet,pca,z,smooth,abs,corr,2.085435,26.262548,12.612637,24.217420,26.262548
wavelet,pca,z,smooth,abs,wavelet,4.564670,57.384976,NaN,53.711711,57.384976
wavelet,pca,z,bandpass,none,fft,0.503885,59.491706,13.249423,53.892441,59.491706
wavelet,pca,z,bandpass,none,corr,0.918912,25.509562,12.023870,24.553077,25.509562
wavelet,pca,z,bandpass,none,wavelet,3.219884,58.695218,NaN,56.988845,58.695218
wavelet,pca,z,bandpass,abs,fft,0.995800,47.992231,6.994855,35.042745,47.992231
wavelet,pca,z,bandpass,abs,corr,2.085435,26.262548,12.612637,24.217420,26.262548
wavelet,pca,z,bandpass,abs,wavelet,4.564670,57.384976,NaN,53.711711,57.384976
wavelet,pca,z,wavelet,none,fft,0.503885,59.491706,13.249423,53.892441,59.491706
wavelet,pca,z,wavelet,none,corr,0.918912,25.509562,12.023870,24.553077,25.509562
wavelet,pca,z,wavelet,none,wavelet,3.219884,58.695218,NaN,56.988845,58.695218
wavelet,pca,z,wavelet,abs,fft,0.995800,47.992231,6.994855,35.042745,47.992231
wavelet,pca,z,wavelet,abs,corr,2.085435,26.262548,12.612637,24.217420,26.262548
wavelet,pca,z,wavelet,abs,wavelet,4.564670,57.384976,NaN,53.711711,57.384976
wavelet,pca,xy,none,none,fft,1.496115,53.742598,8.378963,43.767414,53.742598
wavelet,pca,xy,none,none,corr,2.941401,25.396029,9.226518,24.821685,25.396029
wavelet,pca,xy,none,none,wavelet,20.387782,63.172739,NaN,63.172739,63.172739
wavelet,pca,xy,none,abs,fft,0.504095,36.493805,4.254252,18.469871,36.493805
wavelet,pca,xy,none,abs,corr,2.496425,23.471985,8.400993,23.104836,23.471985
wavelet,pca,xy,none,abs,wavelet,1.097319,55.084352,NaN,54.532795,55.084352
wavelet,pca,xy,smooth,none,fft,1.496115,53.742598,8.378963,43.767414,53.742598
wavelet,pca,xy,smooth,none,corr,2.941401,25.396029,9.226518,24.821685,25.396029
wavelet,pca,xy,smooth,none,wavelet,20.387782,63.172739,NaN,63.172739,63.172739
wavelet,pca,xy,smooth,abs,fft,0.504095,36.493805,4.254252,18.469871,36.493805
wavelet,pca,xy,smooth,abs,corr,2.496425,23.471985,8.400993,23.104836,23.471985
wavelet,pca,xy,smooth,abs,wavelet,1.097319,55.084352,NaN,54.532795,55.084352
wavelet,pca,xy,bandpass,none,fft,1.496115,53.742598,8.378963,43.767414,53.742598
wavelet,pca,xy,bandpass,none,corr,2.941401,25.396029,9.226518,24.821685,25.396029
wavelet,pca,xy,bandpass,none,wavelet,20.387782,63.172739,NaN,63.172739,63.172739
wavelet,pca,xy,bandpass,abs,fft,0.504095,36.493805,4.254252,18.469871,36.493805
wavelet,pca,xy,bandpass,abs,corr,2.496425,23.471985,8.400993,23.104836,23.471985
wavelet,pca,xy,bandpass,abs,wavelet,1.097319,55.084352,NaN,54.532795,55.084352
wavelet,pca,xy,wavelet,none,fft,1.496115,53.742598,8.378963,43.767414,53.742598
wavelet,pca,xy,wavelet,none,corr,2.941401,25.396029,9.226518,24.821685,25.396029
wavelet,pca,xy,wavelet,none,wavelet,20.387782,63.172739,NaN,63.172739,63.172739
wavelet,pca,xy,wavelet,abs,fft,0.504095,36.493805,4.254252,18.469871,36.493805
wavelet,pca,xy,wavelet,abs,corr,2.496425,23.471985,8.400993,23.104836,23.471985
wavelet,pca,xy,wavelet,abs,wavelet,1.097319,55.084352,NaN,54.532795,55.084352
wavelet,pca,yz,none,none,fft,2.495905,52.992651,12.629121,43.542430,52.992651
wavelet,pca,yz,none,none,corr,3.413452,24.604551,13.935640,24.394958,24.604551
wavelet,pca,yz,none,none,wavelet,36.293888,61.513252,NaN,61.513252,61.513252
wavelet,pca,yz,none,abs,fft,0.504095,28.244383,9.999790,22.644236,28.244383
wavelet,pca,yz,none,abs,corr,2.861944,24.332651,12.619399,23.983690,24.332651
wavelet,pca,yz,none,abs,wavelet,3.917798,56.196129,NaN,54.264882,56.196129
wavelet,pca,yz,smooth,none,fft,2.495905,52.992651,12.629121,43.542430,52.992651
wavelet,pca,yz,smooth,none,corr,3.413452,24.604551,13.935640,24.394958,24.604551
wavelet,pca,yz,smooth,none,wavelet,36.293888,61.513252,NaN,61.513252,61.513252
wavelet,pca,yz,smooth,abs,fft,0.504095,28.244383,9.999790,22.644236,28.244383
wavelet,pca,yz,smooth,abs,corr,2.861944,24.332651,12.619399,23.983690,24.332651
wavelet,pca,yz,smooth,abs,wavelet,3.917798,56.196129,NaN,54.264882,56.196129
wavelet,pca,yz,bandpass,none,fft,2.495905,52.992651,12.629121,43.542430,52.992651
wavelet,pca,yz,bandpass,none,corr,3.413452,24.604551,13.935640,24.394958,24.604551
wavelet,pca,yz,bandpass,none,wavelet,36.293888,61.513252,NaN,61.513252,61.513252
wavelet,pca,yz,bandpass,abs,fft,0.504095,28.244383,9.999790,22.644236,28.244383
wavelet,pca,yz,bandpass,abs,corr,2.861944,24.332651,12.619399,23.983690,24.332651
wavelet,pca,yz,bandpass,abs,wavelet,3.917798,56.196129,NaN,54.264882,56.196129
wavelet,pca,yz,wavelet,none,fft,2.495905,52.992651,12.629121,43.542430,52.992651
wavelet,pca,yz,wavelet,none,corr,3.413452,24.604551,13.935640,24.394958,24.604551
wavelet,pca,yz,wavelet,none,wavelet,36.293888,61.513252,NaN,61.513252,61.513252
wavelet,pca,yz,wavelet,abs,fft,0.504095,28.244383,9.999790,22.644236,28.244383
wavelet,pca,yz,wavelet,abs,corr,2.861944,24.332651,12.619399,23.983690,24.332651
wavelet,pca,yz,wavelet,abs,wavelet,3.917798,56.196129,NaN,54.264882,56.196129
wavelet,pca,xz,none,none,fft,2.495905,52.242703,8.123871,46.467225,52.242703
wavelet,pca,xz,none,none,corr,2.531572,26.600458,10.850077,24.860037,26.600458
wavelet,pca,xz,none,none,wavelet,2.385684,60.354705,NaN,56.848426,60.354705
wavelet,pca,xz,none,abs,fft,0.994960,23.243963,4.995170,15.195065,23.243963
wavelet,pca,xz,none,abs,corr,0.249736,24.877383,8.661580,23.548366,24.877383
wavelet,pca,xz,none,abs,wavelet,5.493875,56.273199,NaN,50.396840,56.273199
wavelet,pca,xz,smooth,none,fft,2.495905,52.242703,8.123871,46.467225,52.242703
wavelet,pca,xz,smooth,none,corr,2.531572,26.600458,10.850077,24.860037,26.600458
wavelet,pca,xz,smooth,none,wavelet,2.385684,60.354705,NaN,56.848426,60.354705
wavelet,pca,xz,smooth,abs,fft,0.994960,23.243963,4.995170,15.195065,23.243963
wavelet,pca,xz,smooth,abs,corr,0.249736,24.877383,8.661580,23.548366,24.877383
wavelet,pca,xz,smooth,abs,wavelet,5.493875,56.273199,NaN,50.396840,56.273199
wavelet,pca,xz,bandpass,none,fft,2.495905,52.242703,8.123871,46.467225,52.242703
wavelet,pca,xz,bandpass,none,corr,2.531572,26.600458,10.850077,24.860037,26.600458
wavelet,pca,xz,bandpass,none,wavelet,2.385684,60.354705,NaN,56.848426,60.354705
wavelet,pca,xz,bandpass,abs,fft,0.994960,23.243963,4.995170,15.195065,23.243963
wavelet,pca,xz,bandpass,abs,corr,0.249736,24.877383,8.661580,23.548366,24.877383
wavelet,pca,xz,bandpass,abs,wavelet,5.493875,56.273199,NaN,50.396840,56.273199
wavelet,pca,xz,wavelet,none,fft,2.495905,52.242703,8.123871,46.467225,52.242703
wavelet,pca,xz,wavelet,none,corr,2.531572,26.600458,10.850077,24.860037,26.600458
wavelet,pca,xz,wavelet,none,wavelet,2.385684,60.354705,NaN,56.848426,60.354705
wavelet,pca,xz,wavelet,abs,fft,0.994960,23.243963,4.995170,15.195065,23.243963
wavelet,pca,xz,wavelet,abs,corr,0.249736,24.877383,8.661580,23.548366,24.877383
wavelet,pca,xz,wavelet,abs,wavelet,5.493875,56.273199,NaN,50.396840,56.273199
wavelet,pca,xyz,none,none,fft,0.995660,52.992651,9.004200,44.592357,52.992651
wavelet,pca,xyz,none,none,corr,1.441451,25.433873,10.884696,24.732149,25.433873
wavelet,pca,xyz,none,none,wavelet,27.314232,61.680232,NaN,61.680232,61.680232
wavelet,pca,xyz,none,abs,fft,0.004130,25.494575,3.750752,16.744649,25.494575
wavelet,pca,xyz,none,abs,corr,1.378348,24.052507,9.592388,23.615564,24.052507
wavelet,pca,xyz,none,abs,wavelet,0.790011,55.851227,NaN,51.416543,55.851227
wavelet,pca,xyz,smooth,none,fft,0.995660,52.992651,9.004200,44.592357,52.992651
wavelet,pca,xyz,smooth,none,corr,1.441451,25.433873,10.884696,24.732149,25.433873
wavelet,pca,xyz,smooth,none,wavelet,27.314232,61.680232,NaN,61.680232,61.680232
wavelet,pca,xyz,smooth,abs,fft,0.004130,25.494575,3.750752,16.744649,25.494575
wavelet,pca,xyz,smooth,abs,corr,1.378348,24.052507,9.592388,23.615564,24.052507
wavelet,pca,xyz,smooth,abs,wavelet,0.790011,55.851227,NaN,51.416543,55.851227
wavelet,pca,xyz,bandpass,none,fft,0.995660,52.992651,9.004200,44.592357,52.992651
wavelet,pca,xyz,bandpass,none,corr,1.441451,25.433873,10.884696,24.732149,25.433873
wavelet,pca,xyz,bandpass,none,wavelet,27.314232,61.680232,NaN,61.680232,61.680232
wavelet,pca,xyz,bandpass,abs,fft,0.004130,25.494575,3.750752,16.744649,25.494575
wavelet,pca,xyz,bandpass,abs,corr,1.378348,24.052507,9.592388,23.615564,24.052507
wavelet,pca,xyz,bandpass,abs,wavelet,0.790011,55.851227,NaN,51.416543,55.851227
wavelet,pca,xyz,wavelet,none,fft,0.995660,52.992651,9.004200,44.592357,52.992651
wavelet,pca,xyz,wavelet,none,corr,1.441451,25.433873,10.884696,24.732149,25.433873
wavelet,pca,xyz,wavelet,none,wavelet,27.314232,61.680232,NaN,61.680232,61.680232
wavelet,pca,xyz,wavelet,abs,fft,0.004130,25.494575,3.750752,16.744649,25.494575
wavelet,pca,xyz,wavelet,abs,corr,1.378348,24.052507,9.592388,23.615564,24.052507
wavelet,pca,xyz,wavelet,abs,wavelet,0.790011,55.851227,NaN,51.416543,55.851227
wavelet,ica,x,none,none,fft,0.994960,36.492546,6.999895,26.000777,36.492546
wavelet,ica,x,none,none,corr,2.734090,26.442921,12.395605,22.347251,26.442921
wavelet,ica,x,none,none,wavelet,49.960656,63.967486,NaN,63.967486,63.967486
wavelet,ica,x,none,abs,fft,0.005040,22.494645,5.250157,21.801407,22.494645
wavelet,ica,x,none,abs,corr,3.619574,23.415164,12.131450,21.438924,23.415164
wavelet,ica,x,none,abs,wavelet,0.041780,63.967486,NaN,62.545561,63.967486
wavelet,ica,x,smooth,none,fft,0.994960,36.492546,6.999895,26.000777,36.492546
wavelet,ica,x,smooth,none,corr,2.734090,26.442921,12.395605,22.347251,26.442921
wavelet,ica,x,smooth,none,wavelet,49.960656,63.967486,NaN,63.967486,63.967486
wavelet,ica,x,smooth,abs,fft,0.005040,22.494645,5.250157,21.801407,22.494645
wavelet,ica,x,smooth,abs,corr,3.619574,23.415164,12.131450,21.438924,23.415164
wavelet,ica,x,smooth,abs,wavelet,0.041780,63.967486,NaN,62.545561,63.967486
wavelet,ica,x,bandpass,none,fft,0.994960,36.492546,6.999895,26.000777,36.492546
wavelet,ica,x,bandpass,none,corr,2.734090,26.442921,12.395605,22.347251,26.442921
wavelet,ica,x,bandpass,none,wavelet,49.960656,63.967486,NaN,63.967486,63.967486
wavelet,ica,x,bandpass,abs,fft,0.005040,22.494645,5.250157,21.801407,22.494645
wavelet,ica,x,bandpass,abs,corr,3.619574,23.415164,12.131450,21.438924,23.415164
wavelet,ica,x,bandpass,abs,wavelet,0.041780,63.967486,NaN,62.545561,63.967486
wavelet,ica,x,wavelet,none,fft,0.994960,36.492546,6.999895,26.000777,36.492546
wavelet,ica,x,wavelet,none,corr,2.734090,26.442921,12.395605,22.347251,26.442921
wavelet,ica,x,wavelet,none,wavelet,49.960656,63.967486,NaN,63.967486,63.967486
wavelet,ica,x,wavelet,abs,fft,0.005040,22.494645,5.250157,21.801407,22.494645
wavelet,ica,x,wavelet,abs,corr,3.619574,23.415164,12.131450,21.438924,23.415164
wavelet,ica,x,wavelet,abs,wavelet,0.041780,63.967486,NaN,62.545561,63.967486
wavelet,ica,y,none,none,fft,1.496115,51.492756,11.254042,46.242241,51.492756
wavelet,ica,y,none,none,corr,2.009340,26.787346,9.647942,25.072126,26.787346
wavelet,ica,y,none,none,wavelet,1.133002,67.264754,NaN,65.129404,67.264754
wavelet,ica,y,none,abs,fft,0.504935,52.992651,12.253937,37.243312,52.992651
wavelet,ica,y,none,abs,corr,3.462541,27.457369,10.018040,26.988353,27.457369
wavelet,ica,y,none,abs,wavelet,4.935880,67.264754,NaN,63.142109,67.264754
wavelet,ica,y,smooth,none,fft,1.496115,51.492756,11.254042,46.242241,51.492756
wavelet,ica,y,smooth,none,corr,2.009340,26.787346,9.647942,25.072126,26.787346
wavelet,ica,y,smooth,none,wavelet,1.133002,67.264754,NaN,65.129404,67.264754
wavelet,ica,y,smooth,abs,fft,0.504935,52.992651,12.253937,37.243312,52.992651
wavelet,ica,y,smooth,abs,corr,3.462541,27.457369,10.018040,26.988353,27.457369
